Loading inputs..
UserId:ItemId,Prediction
20490:2017038,7.11761
20490:1821593,7.53902
20490:1798684,6.71429
20490:1535109,6.77744
20490:1429392,7.62996
20490:1191111,7.39643
20490:1126590,7.18476
20490:1100089,7.14322
20490:816692,6.93468
20490:470752,6.71429
20490:347048,7.28402
20487:2267998,10
20487:2209764,8.56621
20487:1631867,8.51004
20487:1403865,9.47085
20487:1392190,9.23077
20487:1193138,10
20487:816442,10
20487:120663,10
20432:3206616,6
20432:2321549,7
20432:2215221,6.6
20432:2172584,7.02899
20432:1605717,7.02837
20432:1528071,6.51471
20432:1234548,6.42105
20432:1185616,8.5
20432:147004,6.6
20432:133093,8.88966
20432:100024,8.5
20432:96257,7.63636
20432:56801,8
20432:55526,6
20422:2788710,8.52734
20422:2562232,8.94041
20422:2180411,8.77623
20422:2179136,8.75995
20412:2562232,8.17659
20412:2305051,7.91547
20412:1809398,6.84808
20412:1212450,5.48293
20398:3140100,6
20398:2713180,7.94118
20398:2438644,7.5
20398:2267998,8.33595
20398:2261331,7.5
20398:2179136,7.71329
20398:1937149,8.05195
20398:1853728,8.57676
20398:1448755,6.70588
20398:1437358,7.30435
20398:1392214,8.16519
20398:1267297,6.37117
20398:1226753,7.17143
20398:1197624,8.14912
20398:1024648,8.04995
20398:865556,6.46667
20398:816692,8.68058
20398:758774,7.45
20398:482571,8.82759
20398:480249,7.73737
20398:472399,6.73333
20398:443706,7.85976
20398:408790,7.03226
20398:401997,6.66667
20398:327056,8.29126
20398:268978,8.72093
20398:200465,7.37838
20398:172495,8.92308
20398:159273,6.68421
20398:117913,8.06522
20398:114814,8.70175
20398:113277,8.60811
20398:110413,8.77941
20398:107207,8.93182
20398:104797,8.40541
20393:2395427,9
20393:2381249,9
20393:2245084,9
20393:2180411,9
20393:2126355,9
20393:1655441,9
20393:1392190,9
20393:1340138,9
20373:3813310,6.11828
20373:3746298,6.11828
20373:3547740,6.52949
20373:3420108,6.30156
20373:3297330,6.11828
20373:3253930,6.59989
20373:3205376,6.11828
20373:3140100,6.18782
20373:3079380,6.11828
20373:2980592,6.43747
20373:2980516,5.74442
20373:2972362,5.84875
20373:2937898,6.79676
20373:2935564,6.11828
20373:2911668,6.11828
20373:2911666,6.45909
20373:2908446,6.11828
20373:2820852,6.11828
20373:2802144,5.7684
20373:2717822,5.76884
20373:2675914,6.87422
20373:2649128,6.03728
20373:2614684,6.85095
20373:2562232,6.08676
20373:2544766,6.11828
20373:2452200,6.52105
20373:2446042,6.94379
20373:2431286,4.13426
20373:2404425,6.11828
20373:2316411,5.3641
20373:2294629,6.42102
20373:2234003,3.88872
20373:2199571,6.11828
20373:2194826,6.11828
20373:2130270,6.82375
20373:2126355,6.11828
20373:2113809,5.2071
20373:2084970,6.63244
20373:2058107,3.34597
20373:2039393,6.48945
20373:1964418,6.11828
20373:1951265,6.63662
20373:1924396,4.22655
20373:1872194,6.76862
20373:1823672,6.11828
20373:1810683,6.11828
20373:1809398,6.75915
20373:1661199,6.11828
20373:1528100,5.84522
20373:1392190,6.11828
20373:1361318,6.86485
20373:1340138,6.11828
20373:1216491,7.2852
20373:1179031,5.80139
20373:1020072,6.42189
20373:816692,6.80323
20373:470752,6.11828
20373:369610,6.11828
20373:236027,6.23647
20363:3316960,8.08741
20363:3195644,8.77273
20363:3152624,8.77273
20363:3007512,8.21682
20363:2980648,8.15655
20363:2980516,7.89586
20363:2980472,8.77273
20363:2935476,8.77273
20363:2866360,8.74758
20363:2848292,8.77273
20363:2820852,8.77273
20363:2771372,8.31849
20363:2726560,8.77273
20363:2725962,8.12322
20363:2652092,9.06039
20363:2637276,8.77273
20363:2614684,7.75447
20363:2582846,7.53592
20363:2582802,8.39782
20363:2562232,8.41409
20363:2555736,8.77273
20363:2446042,7.42529
20363:2436386,8.77273
20363:2395427,8.77273
20363:2381941,8.77273
20363:2381249,8.77273
20363:2355495,8.698
20363:2318092,8.94383
20363:2305051,8.12469
20363:2293640,8.77273
20363:2245084,7.37124
20363:2239832,7.95228
20363:2194499,8.99547
20363:2179136,7.97686
20363:2126355,8.77273
20363:2120120,8.77273
20363:2084970,7.97938
20363:1964418,8.77273
20363:1931602,8.20595
20363:1840309,8.17982
20363:1823672,8.77273
20363:1790864,7.56117
20363:1772264,8.58576
20363:1706593,8.42075
20363:1674771,8.77273
20363:1621045,8.67606
20363:1502712,8.77273
20363:1438254,8.73738
20363:1389137,9
20363:1355630,8.22183
20363:1340138,8.77273
20363:1323973,8.66338
20363:1322269,9.0314
20363:1243974,8.77273
20363:1205537,8.62471
20363:1086772,8.87101
20363:1060277,9.41876
20363:1033575,9.03821
20363:1029360,8.77273
20363:822832,9.4017
20363:816692,7.90511
20363:499549,9.17419
20363:478970,8.77273
20363:450259,8.68473
20363:387564,9.13594
20363:378109,9.49971
20363:372237,9.08959
20363:362227,8.79149
20363:337741,9.48747
20363:282209,9.90313
20363:218967,9.65769
20363:206634,8.28062
20363:183649,8.73929
20363:163978,8.64325
20363:162222,8.46936
20363:159273,9.60283
20363:120591,9.74789
20363:118928,9.3451
20363:117918,8.85329
20363:109484,8.67977
20363:109446,9.24816
20363:107120,9.02569
20363:100802,9.62875
20363:99141,9.18812
20363:93493,9.64683
20363:56869,8.64395
20354:3672840,6
20354:221799,4
20354:119822,8.45122
20324:2245084,6.68363
20324:1872194,7.17081
20324:1631867,6.48706
20324:1296898,8.30487
20324:816692,6.5559
20324:468569,9.81041
20324:465602,7.84779
20317:2582802,7.96771
20317:2267998,7.79904
20317:1817273,7.63535
20310:2326612,6.3834
20310:1809398,4.66905
20310:1216491,5.68925
20310:120586,6.2705
20310:112792,9.01406
20310:111161,5.78959
20306:1853728,8.57676
20306:993846,8.39373
20306:369610,6
20295:2872718,6.80586
20295:2713180,6.60128
20295:2582802,6.95314
20295:2562232,6.91224
20295:2084970,6.91321
20295:2015381,6.41271
20295:816692,6.6988
20295:137523,7.92873
20286:4019426,6.72414
20286:2908446,6.72414
20286:2630916,6.72414
20286:2402157,5.99
20286:2322441,6.72414
20286:2317225,5.88326
20286:2194499,6.88815
20286:2106361,6.7884
20286:2084970,6.8066
20286:2051879,6.84969
20286:1971325,5.81325
20286:382077,7.41574
20286:365737,6.84606
20286:364045,7
20286:355295,6.47669
20286:260866,6.44236
20286:120102,6.22363
20286:106918,7.27441
20286:77269,7.20074
20286:70511,7.05949
20228:3442006,8.42944
20228:3316960,8.47207
20228:2802144,8.90394
20228:2180411,8.846
20226:2436386,8.5
20226:470752,8.5
20226:103905,8.61613
20222:3079380,6
20222:2404463,7.04755
20222:1392190,6
20215:2797106,8.5
20215:2103217,6.2243
20215:1078588,7.91176
20214:3210686,7.79096
20214:2395427,8
20214:2096673,8
20214:1809398,7.97228
20214:1661199,8
20214:478970,8
20214:369610,8
20203:3297330,7.14286
20203:2911666,7.58469
20203:2788710,7.58518
20203:2294449,7.55779
20203:2179136,7.51388
20203:1790864,7.44089
20198:4229236,7.11765
20198:3316960,6.85266
20198:2717860,6.63509
20198:2582802,6.53055
20198:2562232,6.1653
20198:2278388,6.96046
20198:1872194,6.70308
20198:1786751,8.16976
20198:1255953,6.9989
20198:816692,6.61387
20198:800099,7.11765
20198:412536,5.90808
20198:144084,5.5814
20198:62765,7.2296
20154:2713180,6.52661
20154:2103281,6.48613
20154:1823672,7
20154:1343092,5.61232
20154:1217613,7.3597
20154:1190080,8.88743
20154:472043,6.44028
20154:443272,7.46316
20154:266308,8.81271
20154:164522,7
20154:119738,5.78394
20154:107824,7
20154:107290,8.49043
20154:99939,6.93928
20154:93894,8.56213
20154:92859,7
20154:90728,9.13402
20154:88758,7
20154:84750,7
20154:82771,7
20154:82497,9.44235
20154:81268,7
20154:79550,8.52457
20154:75860,8.94437
20154:75213,9.06842
20154:74812,7.82505
20154:68909,7
20154:66026,6.38118
20154:60955,8.58383
20154:59274,7
20154:58946,9.24792
20154:58085,7
20154:57918,7
20154:57193,8.66074
20154:56592,7.35935
20154:55073,7
20154:54390,7
20154:47086,7
20154:45919,7
20154:41163,7
20154:40525,9.2035
20154:37954,7
20154:36384,7
20154:36218,7
20154:34694,7
20154:34646,7
20154:26983,7
20154:26714,7
20138:2911666,7.81284
20138:2802144,6.77292
20138:1524930,6.63158
20138:1014763,6.63158
20132:2870708,8.55416
20132:2802144,8.14064
20132:2582802,8.51288
20132:2096673,8.14286
20132:1196948,8.04995
20108:2820852,6
20108:2293640,6
20108:2126355,6
20108:2120120,6
20108:2096673,6
20108:478970,6
20108:369610,6
20106:1911644,7.1532
20106:1258197,6.82609
20106:1219289,7.82883
20106:183649,7.45283
20091:3713166,7.28571
20091:2126355,7.28571
20091:1798709,7.40458
20091:1798684,7.28571
20091:1674771,7.28571
20091:1638355,7.28571
20091:1392190,7.28571
20091:478970,7.28571
20091:470752,7.28571
20091:369610,7.28571
20088:3179568,10
20088:2582802,10
20088:2322441,10
20088:2267998,10
20088:2205697,10
20088:1939659,10
20088:1638002,10
20088:1322269,10
20088:1235522,10
20088:1198156,10
20081:2911666,7.85655
20081:2802144,7.38661
20081:2785032,8.48572
20081:2436386,7.63636
20081:2395427,7.63636
20081:2322441,7.63636
20081:2245084,8.52036
20081:1877832,7.48349
20081:1790864,7.39311
20081:1638355,7.63636
20081:369610,7.63636
20075:4635548,6.66667
20075:2562232,7.1174
20075:1386703,6.46537
20075:1172991,5.14203
20075:903624,6.85046
20075:478970,6.66667
20059:3698408,8.42658
20059:3045616,7.45161
20059:2713180,7.76729
20059:2381249,7.45161
20059:2322441,7.45161
20059:2084970,7.72523
20059:1726592,7.61575
20059:1674771,7.45161
20059:1628055,7.16701
20059:1392190,7.45161
20059:1340138,7.45161
20059:884328,7.3551
20059:96895,7.17888
20036:4145350,9.90608
20036:3144266,9.90608
20036:2996684,8.80796
20036:2465146,10
20036:2355495,10
20036:1847750,9.90608
20036:1772264,10
20036:1559547,10
20036:1528071,10
20036:1424310,10
20036:1376213,10
20036:1031241,10
20036:451033,9.90608
20036:396171,10
20036:371853,10
20036:118780,9.90608
20036:105813,9.90608
20036:89265,10
20036:85811,10
20036:77280,10
20036:74777,9.90608
20036:73692,9.90608
20036:70509,10
20036:67458,10
20036:60232,10
20036:59706,9.90608
20036:58930,9.90608
20036:56255,10
20036:56101,9.90608
20036:53849,9.90608
20036:50825,10
20036:46876,9.90608
20036:31762,10
20036:27876,9.90608
20036:26614,9.90608
20036:25373,9.90608
20036:20698,10
20030:1798684,8.66667
20030:1431181,8.66667
20030:381681,8.85755
20030:112471,8.98831
20028:3079380,10
20028:2381249,10
20028:2084970,10
20028:1563738,10
20028:478970,10
20017:2848292,6
20017:2170439,6.62667
20017:1981677,7.54448
20017:1951261,6.07872
20017:1723121,7.43482
20017:1661199,6
20017:1541160,6.85714
20017:1478338,7.44595
20017:1411697,6.80451
20017:478311,7.17021
20017:332379,7.77778
20017:332280,8.23377
20016:3277552,6
20016:3079380,6
20016:2848292,6
20016:2717860,6.58065
20016:2404311,6.58726
20016:2334873,7.40595
20016:2229499,6.60588
20016:1981677,7.54448
20016:1964418,6
20016:1922777,6.83395
20016:1915581,6.15789
20016:1877832,8.35389
20016:1860353,6.67111
20016:1854564,6.15436
20016:1772341,7.96813
20016:1758795,6.17143
20016:1711425,5.88593
20016:1706620,7.12028
20016:1702443,6
20016:1690953,7.78725
20016:1670345,7.61191
20016:1666186,3.33333
20016:1661199,6
20016:1650554,7.05959
20016:1650062,7.34615
20016:1638002,7.60714
20016:1637725,6.96763
20016:1636826,6.62037
20016:1623205,6.80509
20016:1621039,6.16216
20016:1598828,5.85
20016:1598822,6.48571
20016:1588173,7.15591
20016:1564367,6.76
20016:1542344,7.92701
20016:1515091,7.79
20016:1464540,6.97619
20016:1446714,6.93238
20016:1440129,5.98592
20016:1436562,7.2
20016:1408101,8.20463
20016:1402488,6.5
20016:1399683,7.15909
20016:1397514,6.21053
20016:1392190,6
20016:1386703,5.98446
20016:1375670,6.51
20016:1323594,7.91912
20016:1259521,6.31373
20016:1250777,7.85427
20016:1245492,7.00753
20016:1232829,7.37358
20016:1217209,7.35227
20016:1216475,6.83784
20016:1192628,7.66667
20016:1187043,8.95496
20016:1156398,7.74306
20016:1155076,6.55
20016:1135503,7.45161
20016:1119646,7.86875
20016:1109624,7.57447
20016:1104001,7.09877
20016:1103153,6.91304
20016:1071875,4.28571
20016:1049413,8.37984
20016:1045658,8.13681
20016:1024648,8.04995
20016:1014759,6.8169
20016:988045,8.22093
20016:983193,7.7013
20016:974661,6.94444
20016:963966,6.5
20016:942385,7.57353
20016:938330,5.19149
20016:892769,8.42667
20016:884732,8
20016:884328,7.25
20016:848228,8.12298
20016:837562,7.09722
20016:816711,7.29991
20016:810913,3.96875
20016:808510,6.85714
20016:795461,3.82011
20016:790736,5.56103
20016:790636,8.04315
20016:499549,8.17476
20016:489099,6.48333
20016:486576,5.51163
20016:480249,7.73737
20016:473075,6.62222
20016:467406,7.70238
20016:454945,7.25
20016:454921,8.56034
20016:451079,7.55556
20016:446029,7.85577
20016:433035,7.48113
20016:409847,6.34848
20016:398808,7.85714
20016:398286,8.18182
20016:395699,6.2
20016:389860,6.75
20016:384537,6.93548
20016:382932,8.44156
20016:369610,6
20016:365748,8.2782
20016:362120,6.15385
20016:359950,7.53818
20016:343660,6.85417
20016:332280,8.23377
20016:330793,7.2963
20016:317705,8.66038
20016:317219,7.84615
20016:306047,6.44444
20016:277027,8.74194
20016:266543,8.55814
20016:259324,5.5
20016:257106,6.52632
20016:212346,6.85
20016:198781,8.2193
20016:175142,6.91667
20016:163978,6.91071
20016:163025,6.1875
20016:126029,8.75
20016:125439,7.82222
20016:120912,6.07692
20016:119654,7.70732
20016:119567,7.025
20016:111161,9.46911
20016:109686,8.43836
20016:107290,8.67669
20013:2395427,8
20013:2381249,8
20013:2103281,8
20013:1638355,8
20012:3713166,9
20012:3247714,9
20012:2446042,9.41803
20012:2395427,9
20012:2381249,9
20012:2293640,9
20012:2245084,8.85723
20012:2224026,9
20012:2199571,9
20012:2126355,9
20012:2096673,9
20012:1872194,9.78302
20012:1655441,9
20012:1100089,8.19867
20012:1014763,9
20012:369610,9
19994:1189340,7.4704
19994:482571,7.5601
19994:478087,6.24254
19994:376136,6.84836
19994:362478,8
19994:114814,7.59088
19981:2980592,6.39189
19981:2820852,6
19981:2245084,8.14932
19981:2103281,7.99545
19981:1267297,6.37117
19981:1091191,7.9517
19948:2980516,6.76526
19948:2784512,7.63203
19948:1204977,6.29809
19948:470752,6.72973
19948:118884,8.41526
19948:118531,7.59333
19948:109830,6.86901
19948:103919,6.4756
19948:90605,5.67278
19948:85407,7.41597
19900:2382298,9.49026
19900:2125653,8.68378
19900:1198130,8.55556
19900:72962,8.38162
19900:68205,9.69951
19900:67959,7.67906
19865:2272918,7.17148
19865:2140619,7.69208
19865:2034031,6.82637
19865:123209,9
19856:4178092,8.2
19856:1798684,8.2
19856:1674771,8.2
19856:1398426,8.2
19812:2802144,6.75
19812:2726560,6
19812:2397535,7.54225
19812:2245084,8.14932
19812:1392214,8.16519
19812:816692,8.68058
19812:443465,6
19812:209144,8.60656
19781:2872718,8.19847
19781:1772288,6
19781:1675434,8.875
19781:1600196,7.00485
19781:1392190,6
19781:1340138,6
19781:1291584,8.63362
19781:1212450,7.30418
19781:102926,8.75732
19781:60196,9.032
19761:2820852,7.87879
19761:2713180,9.02626
19761:2042568,9.60896
19761:1979320,8.165
19761:1340138,7.87879
19750:2305051,5.3441
19750:2180411,7.15333
19750:816692,7.09096
19750:107290,7.57168
19742:3713166,6.83333
19742:3576038,6.83333
19742:3479316,6.83333
19742:3235888,7.03909
19742:3203616,6.83333
19742:2980592,7.54638
19742:2784512,7.03909
19742:2562232,8.02233
19742:2321549,7.46076
19742:1726592,7.61208
19742:1640711,8.01789
19742:1242432,6.96664
19742:82782,6.82501
19722:4178092,9.6875
19722:3713166,9.6875
19722:3195644,9.6875
19722:3138376,9.54685
19722:2975578,9.41935
19722:2938956,9.6875
19722:2911666,10
19722:2309260,9.6875
19722:2293640,9.6875
19722:2226417,8.6103
19722:2199571,9.6875
19722:1798684,9.6875
19722:1591095,9.0308
19722:1486185,9.16152
19722:1430612,10
19722:1340138,9.6875
19722:1197624,10
19722:1029360,9.6875
19722:369610,9.6875
19722:317676,9.55003
19709:2980592,8.07027
19709:2395427,6.98701
19709:2377322,7.95831
19709:2359024,8.18005
19709:2333784,8.95567
19709:2004432,6.03139
19709:1877832,7.84431
19709:1843866,7.80145
19709:1791682,8.92364
19709:1658837,5.5024
19709:1109624,8.00062
19709:975645,8.15138
19709:840361,7.12942
19709:369610,6.98701
19657:2872718,9.52587
19657:2084970,9.51126
19657:1109624,9.3232
19657:435651,9.35933
19633:3713166,7.66304
19633:3692768,7.66304
19633:3235888,7.4025
19633:3177316,6.8805
19633:2910814,7.41562
19633:2866360,8.42227
19633:2820852,7.66304
19633:2582802,8.75063
19633:2562232,8.46348
19633:2370248,8.36527
19633:2170439,6.90603
19633:1935179,7.22543
19633:1791528,7.68108
19633:1659337,8.25149
19633:1588334,6.58005
19633:884328,7.76283
19633:790636,8.02964
19633:473692,7.66304
19633:338013,8.79049
19633:265666,7.54399
19633:206634,7.64243
19633:162346,7.64527
19633:118715,8.57034
19633:116282,8.39365
19633:90605,7.73298
19633:63350,7.15442
19613:2980516,8.2451
19613:2395427,6
19613:1392190,6
19596:2713180,6.84412
19596:2582846,5.62146
19596:2582802,7.14052
19596:2562232,7.1557
19596:2505294,5.41593
19596:816692,6.96714
19596:377471,6.71739
19592:3622592,7.84375
19592:3079380,7.84375
19592:2802144,7.98027
19592:2637276,7.84375
19592:2446042,7.782
19592:2395427,7.84375
19592:2084970,8.44232
19592:1872194,8.32629
19592:369610,7.84375
19589:2872732,6.52449
19589:2245084,8.14932
19589:1790864,7.23627
19589:1634003,7.47619
19589:1631867,7.93657
19589:1291150,6.5106
19589:455944,7.51026
19589:369610,6
19582:4430212,5.78571
19582:3848892,5.78571
19582:3742284,5.78571
19582:3495030,5.78571
19582:3316960,5.97665
19582:2980516,6.22383
19582:2937898,6.69817
19582:2802144,5.83523
19582:2771372,6.00631
19582:2381941,5.78571
19582:2322441,5.78571
19582:2321549,6.04567
19582:2316411,5.35617
19582:2305051,6.35981
19582:2265171,6.43985
19582:2180411,6.21265
19582:2179136,5.78343
19582:2170299,5.95227
19582:1931533,4.3109
19582:1899353,4.81637
19582:1823672,5.78571
19582:1706620,5.71434
19582:1638364,6.31862
19582:1100089,5.71358
19582:1074638,6.1284
19582:884328,5.90321
19582:830515,4.95752
19582:787474,5.25318
19582:381061,5.07996
19582:369339,5.15559
19582:319061,5.55899
19582:248667,4.61899
19582:246460,4.955
19582:146838,6.22471
19582:143145,4.97593
19582:118715,5.08236
19582:115738,5.78571
19582:111503,5.05341
19582:109707,5.97338
19582:106697,4.87853
19582:103776,5.10703
19582:95271,5.14888
19582:94737,5.53556
19582:94721,4.94004
19582:93058,5.63457
19582:90728,4.54776
19582:88680,4.2899
19582:85636,5.13041
19582:82495,4.73456
19582:77651,4.81617
19582:74958,6.01165
19582:74486,5.3033
19582:71230,4.30259
19582:56592,4.67146
19582:50986,5.65584
19580:3183630,8
19580:2980648,8.4709
19580:2262227,8.50771
19580:2245084,8.40721
19580:2224026,8
19580:2096673,8
19580:1798709,8.35479
19580:1606389,7.8566
19580:756683,8.16118
19580:338013,8.01971
19580:245429,7.95453
19580:109830,8.00862
19580:96283,7.8419
19580:73486,8.37173
19577:3253930,8
19577:2015381,9.01338
19577:1981115,8.45696
19577:1937149,8.52192
19558:3322940,6.89952
19558:2975578,6.96133
19558:2713180,6.89333
19558:2446600,7.79203
19558:2267998,6.57028
19558:2184339,6.58626
19558:2179136,7.30168
19558:1872194,6.58945
19558:1714833,6.68699
19558:1666335,7.1748
19558:1631867,6.58543
19558:1436045,6.55797
19558:816692,6.55528
19558:462200,6.08924
19558:455944,6.25982
19558:89530,6.4779
19558:82694,6.51451
19558:79501,5.80413
19558:61512,7.95921
19552:2935476,6
19552:2872718,8.19847
19552:2170593,7.7875
19552:470752,6
19551:2872718,8.19847
19551:2446042,6.51282
19551:2084970,8.44318
19538:4927574,9
19538:2338151,9
19538:2096672,9
19538:2084970,9
19538:378194,9
19508:2334879,9.47226
19508:435625,7.69152
19508:110475,9.28875
19508:95953,8.34931
19508:92099,6.32836
19492:2911666,8.01687
19492:2245084,7.86701
19492:1798709,7.87787
19492:1791528,7.62619
19492:1392190,5.9
19492:470752,5.9
19482:3331846,8.26128
19482:2820852,8.05882
19482:2802144,8.50651
19482:2395427,8.05882
19482:2310332,8.44284
19482:2245084,8.58232
19482:1911658,8.39936
19482:1645170,7.63796
19482:1490017,8.40746
19482:1392190,8.05882
19482:1386932,8.09844
19482:1192628,7.35846
19482:1010048,7.36832
19482:477347,7.52378
19482:463998,8.12619
19482:449088,7.00116
19482:435761,8
19482:388795,8.24723
19482:383574,7.78058
19482:369610,8.05882
